-2.50000	-1.47900	+7.00000	+20.00000	0.81577	0.00379	0.77288	0.00100	0.81450	0.81112	0.77740	0.79659
-1.47900	-0.80000	+7.00000	+20.00000	0.87008	0.00601	0.86402	0.00100	0.86588	0.84408	0.85983	0.70802
-0.80000	+0.00000	+7.00000	+20.00000	0.86499	0.00487	0.87249	0.00100	0.85803	0.84012	0.87991	0.84903
+0.00000	+0.80000	+7.00000	+20.00000	0.85548	0.00100	0.87845	0.00100	0.85145	0.84909	0.88254	0.83364
+0.80000	+1.47900	+7.00000	+20.00000	0.85509	0.00617	0.85750	0.00100	0.85401	0.82837	0.85627	0.82229
+1.47900	+2.50000	+7.00000	+20.00000	0.82040	0.00382	0.77420	0.00100	0.82010	0.82634	0.77824	0.79191
-2.50000	-2.00000	+20.00000	+30.00000	0.71093	0.00276	0.71411	0.00100	0.69972	0.71456	0.72070	0.68813
-2.00000	-1.56600	+20.00000	+30.00000	0.76966	0.00277	0.79314	0.00100	0.74713	0.76795	0.79879	0.73851
-1.56600	-1.44400	+20.00000	+30.00000	0.66715	0.00626	0.69183	0.00100	0.65890	0.65237	0.69766	0.65834
-1.44400	-0.80000	+20.00000	+30.00000	0.86479	0.00165	0.88650	0.00100	0.83559	0.86528	0.89125	0.82565
-0.80000	+0.00000	+20.00000	+30.00000	0.90060	0.00211	0.92421	0.00100	0.87903	0.90004	0.92648	0.86449
+0.00000	+0.80000	+20.00000	+30.00000	0.90392	0.08683	0.92397	0.00100	0.88111	0.90257	0.92869	0.86365
+0.80000	+1.44400	+20.00000	+30.00000	0.86203	0.00219	0.87901	0.00100	0.83325	0.78450	0.88586	0.82038
+1.44400	+1.56600	+20.00000	+30.00000	0.67017	0.00792	0.67589	0.00100	0.64613	0.67139	0.69734	0.63802
+1.56600	+2.00000	+20.00000	+30.00000	0.75545	0.00233	0.78509	0.00100	0.73568	0.75964	0.78844	0.72625
+2.00000	+2.50000	+20.00000	+30.00000	0.71484	0.00210	0.71477	0.00100	0.70120	0.71736	0.71750	0.68849
-2.50000	-2.00000	+30.00000	+40.00000	0.79060	0.00100	0.79008	0.00100	0.78569	0.79212	0.79134	0.78536
-2.00000	-1.56600	+30.00000	+40.00000	0.84721	0.00100	0.86966	0.00100	0.84171	0.85837	0.86977	0.84099
-1.56600	-1.44400	+30.00000	+40.00000	0.82190	0.00224	0.83774	0.00100	0.81820	0.82403	0.83438	0.81734
-1.44400	-0.80000	+30.00000	+40.00000	0.91767	0.00100	0.93552	0.00100	0.91337	0.91940	0.93515	0.91333
-0.80000	+0.00000	+30.00000	+40.00000	0.94554	0.00100	0.96197	0.00100	0.94267	0.94602	0.96161	0.94221
+0.00000	+0.80000	+30.00000	+40.00000	0.94682	0.00100	0.96193	0.00100	0.94427	0.94857	0.96172	0.94413
+0.80000	+1.44400	+30.00000	+40.00000	0.91578	0.00100	0.93181	0.00100	0.91178	0.91643	0.93083	0.90918
+1.44400	+1.56600	+30.00000	+40.00000	0.81203	0.00151	0.82749	0.00100	0.80996	0.81519	0.82963	0.80996
+1.56600	+2.00000	+30.00000	+40.00000	0.84013	0.00100	0.86361	0.00100	0.83498	0.85017	0.86320	0.83392
+2.00000	+2.50000	+30.00000	+40.00000	0.78771	0.00100	0.79228	0.00100	0.78349	0.78945	0.79054	0.78299
-2.50000	-2.00000	+40.00000	+50.00000	0.83320	0.00100	0.82759	0.00100	0.83146	0.83143	0.82481	0.83118
-2.00000	-1.56600	+40.00000	+50.00000	0.88579	0.00100	0.90224	0.00100	0.88513	0.88482	0.90229	0.88487
-1.56600	-1.44400	+40.00000	+50.00000	0.88404	0.00117	0.90145	0.00100	0.88252	0.88122	0.90226	0.88198
-1.44400	-0.80000	+40.00000	+50.00000	0.93851	0.00100	0.95301	0.00100	0.93810	0.93725	0.95263	0.93805
-0.80000	+0.00000	+40.00000	+50.00000	0.96070	0.00100	0.97470	0.00100	0.96046	0.95952	0.97427	0.96045
+0.00000	+0.80000	+40.00000	+50.00000	0.96171	0.00100	0.97439	0.00100	0.96125	0.96102	0.97392	0.95724
+0.80000	+1.44400	+40.00000	+50.00000	0.93722	0.00100	0.95053	0.00100	0.93638	0.93578	0.95004	0.93628
+1.44400	+1.56600	+40.00000	+50.00000	0.87903	0.00125	0.89895	0.00100	0.87884	0.88007	0.89570	0.87883
+1.56600	+2.00000	+40.00000	+50.00000	0.88274	0.00100	0.89738	0.00100	0.88162	0.88117	0.89649	0.88143
+2.00000	+2.50000	+40.00000	+50.00000	0.83050	0.00100	0.82596	0.00100	0.82886	0.82895	0.82402	0.82889
-2.50000	-2.00000	+50.00000	+200.00000	0.83215	0.00168	0.82171	0.00100	0.82958	0.83333	0.81675	0.82960
-2.00000	-1.56600	+50.00000	+200.00000	0.89594	0.00100	0.90403	0.00100	0.89415	0.89444	0.90325	0.89410
-1.56600	-1.44400	+50.00000	+200.00000	0.88047	0.00273	0.89379	0.00100	0.87859	0.88569	0.90084	0.87799
